ch_headshot_iw5_himar,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_strafe_iw5_himar,CHALLENGE_DEATHFROMABOVE,CHALLENGE_DEATHFROMABOVE_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_triple_iw5_himar,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dodge_iw5_himar,CHALLENGE_MISSEDME,CHALLENGE_MISSEDME_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_himar,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_himar,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_himar,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_longshot_iw5_arx160,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_arx160,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_strafe_iw5_arx160,CHALLENGE_DEATHFROMABOVE,CHALLENGE_DEATHFROMABOVE_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_triple_iw5_arx160,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dodge_iw5_arx160,CHALLENGE_MISSEDME,CHALLENGE_MISSEDME_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_arx160,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_arx160,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_arx160,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_ars,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_sn6,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_sn6,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_sn6,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_sn6,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_sn6,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_sn6,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_sn6,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_sn6,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_hmr9,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_hmr9,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_hmr9,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_hmr9,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_hmr9,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_hmr9,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_hmr9,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_hmr9,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_mp11,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_mp11,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_mp11,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_mp11,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_mp11,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_mp11,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_mp11,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_mp11,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_sac3,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_sac3,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_sac3,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_sac3,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_sac3,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_sac3,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_sac3,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_sac3,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_asm1,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_asm1,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_asm1,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_asm1,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_asm1,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_asm1,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_asm1,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_asm1,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_kf5,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_kf5,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_kf5,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_kf5,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_kf5,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_kf5,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_kf5,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_kf5,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_smgs,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_maul,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_maul,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_maul,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_maul,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_maul,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_maul,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_maul,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_maul,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_rhino,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_rhino,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_rhino,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_rhino,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_rhino,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_rhino,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_rhino,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_rhino,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_uts19,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_uts19,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dogfight_iw5_uts19,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_uts19,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_slide_iw5_uts19,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_uts19,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_uts19,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_uts19,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_longshot_iw5_mors,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_mors,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_blood_iw5_mors,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_mors,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_mors,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_mors,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_mors,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_longshot_iw5_gm6,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_gm6,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_blood_iw5_gm6,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_gm6,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_gm6,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_gm6,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_gm6,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_longshot_iw5_thor,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_thor,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_blood_iw5_thor,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_thor,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_thor,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_thor,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_thor,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_longshot_iw5_m990,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_headshot_iw5_m990,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_blood_iw5_m990,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_double_iw5_m990,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_m990,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_m990,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_m990,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_longshot_iw5_epm3,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_epm3,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_triple_iw5_epm3,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_strafe_iw5_epm3,CHALLENGE_DEATHFROMABOVE,CHALLENGE_DEATHFROMABOVE_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_skeet_iw5_epm3,CHALLENGE_DAY_AT_RANGE,CHALLENGE_DAY_AT_RANGE_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_barebone_iw5_epm3,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_noperk_iw5_epm3,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_mastery_iw5_epm3,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_longshot_iw5_em1,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_hip_iw5_em1,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_triple_iw5_em1,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_strafe_iw5_em1,CHALLENGE_DEATHFROMABOVE,CHALLENGE_DEATHFROMABOVE_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_skeet_iw5_em1,CHALLENGE_DAY_AT_RANGE,CHALLENGE_DAY_AT_RANGE_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
