FPSKU_CSD_10_10,loot,0,,,,,,,,,
FPSKU_CSD_3_1,loot,0,,,,,,,,,
FPSKU_CSD_3_2,loot,0,,,,,,,,,
FPSKU_CSD_3_3,loot,0,,,,,,,,,
FPSKU_CSD_3_4,loot,0,,,,,,,,,
FPSKU_CSD_3_5,loot,0,,,,,,,,,
FPSKU_CSD_3_6,loot,0,,,,,,,,,
FPSKU_CSD_3_7,loot,0,,,,,,,,,
FPSKU_CSD_3_8,loot,0,,,,,,,,,
FPSKU_CSD_3_9,loot,0,,,,,,,,,
FPSKU_CSD_3_10,loot,0,,,,,,,,,
CSD_Rank_Reward,loot,0,,,,,,,,,
CSD_Prestige_Reward,loot,0,,,,,,,,,
iw5_dlcgun3,weapon,0,,,,,,,,,
iw5_dlcgun3loot0,loot,0,,,,,,,,,
iw5_dlcgun3loot1,loot,0,,,,,,,,,
iw5_dlcgun3loot2,loot,0,,,,,,,,,
iw5_dlcgun3loot3,loot,0,,,,,,,,,
iw5_dlcgun3loot4,loot,0,,,,,,,,,
iw5_dlcgun3loot5,loot,0,,,,,,,,,
iw5_dlcgun3loot6,loot,0,,,,,,,,,
iw5_dlcgun3loot7,loot,0,,,,,,,,,
iw5_dlcgun3loot8,loot,0,,,,,,,,,
iw5_dlcgun3loot9,loot,0,,,,,,,,,
FPSKU_GoldBundle,loot,0,,,,,,,,,
FPSKU_Consumable_ASD_1,loot,0,,,,,,,,,
FPSKU_Consumable_ASD_3,loot,0,,,,,,,,,
FPSKU_Consumable_ASD_5,loot,0,,,,,,,,,
FPSKU_Consumable_ASD_10,loot,0,,,,,,,,,
FPSKU_ASCENDANCE,loot,0,,,,,,,,,
Prestige_Reward15_2,loot,0,,,,,,,,,
FPSKU_CSD_20_1,loot,0,,,,,,,,,
FPSKU_CSD_20_2,loot,0,,,,,,,,,
FPSKU_CSD_20_3,loot,0,,,,,,,,,
FPSKU_CSD_20_4,loot,0,,,,,,,,,
FPSKU_CSD_20_5,loot,0,,,,,,,,,
FPSKU_CSD_20_6,loot,0,,,,,,,,,
FPSKU_CSD_20_7,loot,0,,,,,,,,,
FPSKU_CSD_20_8,loot,0,,,,,,,,,
FPSKU_CSD_20_9,loot,0,,,,,,,,,
FPSKU_CSD_20_10,loot,0,,,,,,,,,
FPSKU_Consumable_ASD_20,loot,0,,,,,,,,,
FPSKU_CSD_20_11,loot,0,,,,,,,,,
FPSKU_CSD_20_12,loot,0,,,,,,,,,
FPSKU_CSD_20_13,loot,0,,,,,,,,,
FPSKU_CSD_20_14,loot,0,,,,,,,,,
FPSKU_CSD_20_15,loot,0,,,,,,,,,
FPSKU_CSD_1_11,loot,0,,,,,,,,,
FPSKU_CSD_1_12,loot,0,,,,,,,,,
FPSKU_CSD_1_13,loot,0,,,,,,,,,
FPSKU_CSD_1_14,loot,0,,,,,,,,,
FPSKU_CSD_1_15,loot,0,,,,,,,,,
FPSKU_CSD_3_11,loot,0,,,,,,,,,
FPSKU_CSD_3_12,loot,0,,,,,,,,,
FPSKU_CSD_3_13,loot,0,,,,,,,,,
FPSKU_CSD_3_14,loot,0,,,,,,,,,
FPSKU_CSD_3_15,loot,0,,,,,,,,,
FPSKU_CSD_5_11,loot,0,,,,,,,,,
FPSKU_CSD_5_12,loot,0,,,,,,,,,
FPSKU_CSD_5_13,loot,0,,,,,,,,,
FPSKU_CSD_5_14,loot,0,,,,,,,,,
FPSKU_CSD_5_15,loot,0,,,,,,,,,
FPSKU_CSD_10_11,loot,0,,,,,,,,,
FPSKU_CSD_10_12,loot,0,,,,,,,,,
FPSKU_CSD_10_13,loot,0,,,,,,,,,
FPSKU_CSD_10_14,loot,0,,,,,,,,,
FPSKU_CSD_10_15,loot,0,,,,,,,,,
FPSKU_Blackout_Personalization_Pack,loot,0,,,,,,,,,
retdlc28,loot,0,,,,,,,Disco,,
retdlc29,loot,0,,,,,,,Disco,,
retdlc30,loot,0,,,,,,,Disco,,
retdlc31,loot,0,,,,,,,Cards,,
retdlc32,loot,0,,,,,,,Cards,,
retdlc33,loot,0,,,,,,,Cards,,
retdlc34,loot,0,,,,,,,Jackpot,,
retdlc35,loot,0,,,,,,,Jackpot,,
retdlc36,loot,0,,,,,,,Jackpot,,
retdlc37,loot,0,,,,,,,Ice,,
retdlc38,loot,0,,,,,,,Ice,,
retdlc39,loot,0,,,,,,,Ice,,
retdlc40,loot,0,,,,,,,,,
retdlc41,loot,0,,,,,,,,,
retdlc42,loot,0,,,,,,,,,
iw5_dlcgun4,weapon,0,,,,,,,,,0x1000357
ASD_Challenge_Token,loot,0,,,,,,,,,
iw5_dlcgun5loot0,loot,33,,,,,ch_prPurchase_iw5_sac3,,,,
iw5_dlcgun5loot1,loot,33,,,,,ch_prPurchase_iw5_sac3,,,,
iw5_dlcgun5loot2,loot,33,,,,,ch_prPurchase_iw5_sac3,,,,
iw5_dlcgun5loot3,loot,33,,,,,ch_prPurchase_iw5_sac3,,,,
iw5_dlcgun5loot4,loot,33,,,,,ch_prPurchase_iw5_sac3,,,,
em_icon_mdlc3_blackout,loot,0,,,,,,,,,
em_bg_mdlc_blackout,loot,0,,,,,,,,,
iw5_dlcgun5loot5,loot,0,,,,,,,,,
iw5_dlcgun8loot4,loot,9,,,,,ch_prPurchase_iw5_asm1,,,,
iw5_dlcgun8loot5,loot,0,,,,,ch_prPurchase_iw5_kf5,,,,
iw5_dlcgun8loot6,loot,0,,,,,ch_prPurchase_iw5_bal27,,,,
iw5_dlcgun8loot7,loot,0,,,,,ch_prPurchase_iw5_ak12,,,,
iw5_dlcgun8loot8,loot,19,,,,,ch_prPurchase_iw5_hbra3,,,,
iw5_dlcgun8loot9,loot,45,,,,,ch_prPurchase_iw5_asaw,,,,
iw5_dlcgun9,loot,0,,,,,ch_prPurchase_iw5_lsat,,,,
iw5_dlcgun9loot0,loot,7,,,,,ch_prPurchase_iw5_mors,,,,
iw5_dlcgun9loot2,loot,5,,,,,ch_prPurchase_iw5_rhino,,,,
iw5_dlcgun9loot1,loot,0,,,,,ch_prPurchase_iw5_uts19,,,,
camo10,loot,0,,,,,,,Cards,,
camo11,loot,0,,,,,,,Disco,,
camo12,loot,0,,,,,,,Ice,,
camo13,loot,0,,,,,,,Jackpot,,
camo14,loot,0,,,,,,,,,
FPSKU_mdlc3_Ice,loot,0,,,,,,,Ice,,
FPSKU_mdlc3_Disco,loot,0,,,,,,,Disco,,
FPSKU_mdlc3_Cards,loot,0,,,,,,,Cards,,
FPSKU_mdlc3_Jackpot,loot,0,,,,,,,Jackpot,,
FPSKU_mdlc3_Blackout_Standard,loot,0,,,,,,,,,
em_icon_mdlc3_disco,loot,0,,,,,,,Disco,,
em_icon_mdlc3_jackpot,loot,0,,,,,,,Jackpot,,
em_icon_mdlc3_cards,loot,0,,,,,,,Cards,,
em_icon_mdlc3_ice,loot,0,,,,,,,Ice,,
em_bg_mdlc_disco,loot,0,,,,,,,Disco,,
em_bg_mdlc_jackpot,loot,0,,,,,,,Jackpot,,
em_bg_mdlc_cards,loot,0,,,,,,,Cards,,
em_bg_mdlc_ice,loot,0,,,,,,,Ice,,
FPSKU_mdlc3_Blackout_Sony,loot,0,,,,,,,,,
iw5_dlcgun9loot3,loot,31,,,,,ch_prPurchase_iw5_himar,,,,
iw5_dlcgun9loot4,loot,41,,,,,ch_prPurchase_iw5_m182spr,,,,
iw5_dlcgun9loot5,loot,3,,,,,ch_prPurchase_iw5_arx160,,,,
iw5_dlcgun9loot6,loot,0,,,,,,,,,
iw5_dlcgun9loot7,loot,0,,,,,ch_prPurchase_iw5_mp11,,,,
iw5_dlcgun9loot8,loot,23,,,,,ch_prPurchase_iw5_sn6,,,,
iw5_dlcgun9loot9,loot,43,,,,,ch_prPurchase_iw5_hmr9,,,,
iw5_dlcgun10,loot,0,,,,,ch_prPurchase_iw5_gm6,,,,
iw5_dlcgun10loot0,loot,25,,,,,ch_prPurchase_iw5_m990,,,,
iw5_dlcgun10loot1,loot,37,,,,,ch_prPurchase_iw5_thor,,,,
iw5_dlcgun10loot2,loot,35,,,,,ch_prPurchase_iw5_maul,,,,
iw5_dlcgun10loot3,loot,0,,,,,,,,,
iw5_dlcgun10loot4,loot,0,,,,,ch_prPurchase_iw5_em1,,,,
iw5_dlcgun10loot5,loot,13,,,,,ch_prPurchase_iw5_exoxmg,,,,
iw5_dlcgun10loot6,loot,27,,,,,ch_prPurchase_iw5_epm3,,,,
iw5_dlcgun10loot7,loot,0,,,,,ch_prPurchase_iw5_titan45,,,,
iw5_dlcgun10loot8,loot,15,,,,,ch_prPurchase_iw5_rw1,,,,
iw5_dlcgun10loot9,loot,29,,,,,ch_prPurchase_iw5_pbw,,,,
iw5_dlcgun11,loot,39,,,,,ch_prPurchase_iw5_vbr,,,,
iw5_dlcgun11loot0,loot,47,,,,,ch_prPurchase_iw5_exocrossbow,,,,
iw5_dlcgun11loot1,loot,21,,,,,ch_prPurchase_iw5_microdronelauncher,,,,
iw5_dlcgun11loot2,loot,0,,,,,ch_prPurchase_iw5_stingerm7,,,,
iw5_dlcgun11loot3,loot,17,,,,,ch_prPurchase_iw5_maaws,,,,
iw5_dlcgun11loot4,loot,49,,,,,ch_prPurchase_iw5_mahem,,,,
iw5_dlcgun4loot0,loot,0,,,,,,,,,
iw5_dlcgun4loot1,loot,0,,,,,,,,,
iw5_dlcgun4loot2,loot,0,,,,,,,,,
iw5_dlcgun4loot3,loot,0,,,,,,,,,
iw5_dlcgun4loot4,loot,0,,,,,,,,,
iw5_dlcgun4loot5,loot,0,,,,,,,,,
iw5_dlcgun4loot6,loot,0,,,,,,,,,
iw5_dlcgun4loot7,loot,0,,,,,,,,,
iw5_dlcgun4loot8,loot,0,,,,,,,,,
iw5_dlcgun4loot9,loot,0,,,,,,,,,
iw5_dlcgun5loot6,loot,0,,,,,,,,,
ASD_1,loot,0,,,,,,,,,
ASD_3,loot,0,,,,,,,,,
ASD_5,loot,0,,,,,,,,,
ASD_10,loot,0,,,,,,,,,
ASD_20,loot,0,,,,,,,,,
FPSKU_SUPREME,loot,0,,,,,,,,,
FPSKU_RECK,loot,0,,,,,,,,,
FPSKU_BaseOHM,loot,0,,,,,,,,,
FPSKU_BaseAE4,loot,0,,,,,,,,,
iw5_dlcgun6,weapon,0,,,,,ch_prPurchase_iw5_hbra3,,,,0x1000358
iw5_dlcgun6loot0,loot,0,,,,,ch_prPurchase_iw5_hbra3,,,,
iw5_dlcgun6loot1,loot,0,,,,,ch_prPurchase_iw5_hbra3,,,,
iw5_dlcgun6loot2,loot,0,,,,,ch_prPurchase_iw5_hbra3,,,,
iw5_dlcgun6loot3,loot,0,,,,,ch_prPurchase_iw5_hbra3,,,,
iw5_dlcgun6loot4,loot,0,,,,,ch_prPurchase_iw5_hbra3,,,,
iw5_dlcgun6loot5,weapon,0,,,,,ch_prPurchase_iw5_gm6,,,,0x1000359
iw5_dlcgun6loot6,loot,0,,,,,ch_prPurchase_iw5_gm6,,,,
iw5_dlcgun6loot7,loot,0,,,,,ch_prPurchase_iw5_gm6,,,,
iw5_dlcgun6loot8,loot,0,,,,,ch_prPurchase_iw5_gm6,,,,
iw5_dlcgun6loot9,loot,0,,,,,ch_prPurchase_iw5_gm6,,,,
iw5_dlcgun7,loot,0,,,,,ch_prPurchase_iw5_gm6,,,,
Blunderbuss_Base_Access,loot,0,,,,,,,,,
STG44_Base_Access,loot,0,,,,,,,,,
Dragunov_Base_Access,loot,0,,,,,,,,,
iw5_dlcgun7loot0,weapon,0,,,,,,,,,0x100036A
iw5_dlcgun7loot1,loot,0,,,,,,,,,
iw5_dlcgun7loot2,loot,0,,,,,,,,,
iw5_dlcgun7loot3,loot,0,,,,,,,,,
iw5_dlcgun7loot4,loot,0,,,,,,,,,
iw5_dlcgun7loot5,loot,0,,,,,,,,,
iw5_dlcgun7loot6,weapon,0,,,,,,,,,0x100036B
iw5_dlcgun7loot7,loot,0,,,,,,,,,
iw5_dlcgun7loot8,loot,0,,,,,,,,,
iw5_dlcgun7loot9,loot,0,,,,,,,,,
iw5_dlcgun8,loot,0,,,,,,,,,
iw5_dlcgun8loot0,loot,0,,,,,,,,,
iw5_dlcgun8loot1,weapon,0,,,,,,,,,0x1000369
iw5_dlcgun8loot2,loot,0,,,,,,,,,
iw5_dlcgun8loot3,loot,0,,,,,,,,,
CEL3_Base_Access,loot,0,,,,,,,,,
AK47_Base_Access,loot,0,,,,,,,,,
M16_Base_Access,loot,0,,,,,,,,,
iw5_dlcgun13,weapon,0,,,,,,,,,0x1000371
iw5_dlcgun14,loot,0,,,,,,,,,
iw5_dlcgun15,loot,0,,,,,,,,,
iw5_dlcgun16,loot,0,,,,,,,,,
iw5_dlcgun17,loot,0,,,,,,,,,
M1911_Base_Access,loot,0,,,,,,,,,
iw5_dlcgun18,loot,0,,,,,,,,,0x100037C
iw5_dlcgun19,loot,0,,,,,,,,,
iw5_dlcgun20,loot,0,,,,,,,,,
iw5_dlcgun21,loot,0,,,,,,,,,
iw5_dlcgun22,loot,0,,,,,,,,,
MP40_Base_Access,loot,0,,,,,,,,,
iw5_dlcgun23,weapon,0,,,,,,,,,0x100038D
iw5_dlcgun24,loot,0,,,,,,,,,
iw5_dlcgun25,loot,0,,,,,,,,,
iw5_dlcgun26,loot,0,,,,,,,,,
iw5_dlcgun27,loot,0,,,,,,,,,
iw5_dlcgun28,weapon,0,,,,,,,,,0x100038C
iw5_dlcgun29,loot,0,,,,,,,,,
iw5_dlcgun30,loot,0,,,,,,,,,
iw5_dlcgun31,loot,0,,,,,,,,,
iw5_dlcgun32,loot,0,,,,,,,,,
iw5_dlcgun33,weapon,0,,,,,,,,,0x1000396
iw5_dlcgun34,loot,0,,,,,,,,,
iw5_dlcgun35,loot,0,,,,,,,,,
iw5_dlcgun36,loot,0,,,,,,,,,
iw5_dlcgun37,loot,0,,,,,,,,,
Sten_Base_Access,loot,0,,,,,,,,,
M1Garand_Base_Access,loot,0,,,,,,,,,
iw5_dlcgun38,weapon,0,,,,,,,,,0x1000397
iw5_dlcgun39,loot,0,,,,,,,,,
iw5_dlcgun40,loot,0,,,,,,,,,
iw5_dlcgun41,loot,0,,,,,,,,,
iw5_dlcgun42,loot,0,,,,,,,,,
FPSKU_Consumable_ASD_40,loot,0,,,,,,,,,
ASD_LegendaryBonusMarker,loot,0,,,,,,,,,
LeverAction_Base_Access,loot,0,,,,,,,,,
Repulsor_Base_Access,loot,0,,,,,,,,,
iw5_dlcgun43,loot,0,,,,,,,,,
boots1,gear,0,,,,,,,,,
boots1_1,loot,0,,,,,,,,,
boots1_2,loot,0,,,,,,,,,
boots1_3,loot,0,,,,,,,,,
boots1_4,loot,0,,,,,,,,,
boots1_5,loot,0,,,,,,,,,
boots1_6,loot,0,,,,,,,,,
boots2,gear,0,,,,,,,,,
boots2_1,loot,0,,,,,,,,,
boots2_2,loot,0,,,,,,,,,
boots2_3,loot,0,,,,,,,,,
boots2_4,loot,0,,,,,,,,,
boots2_5,loot,0,,,,,,,,,
boots2_6,loot,0,,,,,,,,,
boots3,loot,0,,,,,,,,,
boots3_1,loot,0,,,,,,,,,
boots3_2,loot,0,ch_smg_kill_5,,,,,,,,
boots3_3,loot,0,ch_smg_kill_5,,,,,,,,
boots3_4,loot,0,,,,,,,,,
boots3_5,loot,0,,,,,,,,,
boots4,loot,0,,,,,,,,,
boots4_1,loot,0,,,,,,,,,
boots4_2,loot,0,ch_exoability_mastery_1,,,,,,,,
boots4_3,loot,0,,,,,,,,,
boots4_4,loot,0,,,,,,,,,
boots4_5,loot,0,,,,,,,,,
boots4_6,loot,0,,,,,,,,,
boots4_7,loot,0,,,,,,,,,
boots5,loot,0,,,,,,,,,
boots5_1,loot,0,,,,,,,,,
boots5_2,loot,0,,,,,,,,,
boots5_3,loot,0,,,,,,,,,
boots5_4,loot,0,,,,,,,,,
boots5_5,loot,0,,,,,,,,,
boots5_6,loot,0,,,,,,,,,
boots6,loot,0,,,,,,,,,
boots6_1,loot,0,,,,,,,,,
boots6_2,loot,0,,,,,,,,,
boots6_3,loot,0,,,,,,,,,
boots6_4,loot,0,,,,,,,,,
boots6_5,loot,0,,,,,,,,,
boots7,loot,0,,,,,,,,,
boots7_1,loot,0,,,,,,,,,
boots7_2,loot,0,,,,,,,,,
boots7_3,loot,0,,,,,,,,,
boots7_4,loot,0,,,,,,,,,
boots7_5,loot,0,,,,,,,,,
boots12,loot,0,,,,,,,,,
boots12_1,loot,0,ch_camo_mastery_smg_1,,,,,,,,
boots12_2,loot,0,,,,,,,,,
boots12_3,loot,0,,,,,,,,,
boots12_4,loot,0,,,,,,,,,
boots12_5,loot,0,ch_killer_triple_1,,,,,,,,
boots12_6,loot,0,,,,,,,,,
boots12_7,loot,0,,,,,,,,,
boots13,loot,0,ch_daily_24,,,,,,,,
boots13_1,loot,0,ch_smg_kill_1,,,,,,,,
boots14,loot,0,,,,,,,,,
boots14_1,loot,0,,,,,,,,,
boots15,gear,0,,,,,,,,,
boots15_1,loot,0,,,,,,,,,
boots15_2,loot,0,,,,,,,,,
boots15_3,loot,0,,,,,,,,,
boots16,loot,0,,,,,,,,,
boots16_1,loot,0,,,,,,,,,
boots16_2,loot,0,,,,,,,,,
boots16_3,loot,0,,,,,,,,,
boots16_4,loot,0,,,,,,,,,
boots16_5,loot,0,,,,,,,,,
boots16_6,loot,0,,,,,,,,,
boots16_7,loot,0,,,,,,,,,
boots17,loot,0,,,,,,,,,
boots17_1,loot,0,,,,,,,,,
boots18,loot,0,,,,,,,,,
boots18_1,loot,0,,,,,,,,,
boots18_2,loot,0,,,,,,,,,
boots18_3,loot,0,,,,,,,,,
boots19,loot,0,,,,,,,,,
boots19_1,loot,0,,,,,,,,,
boots19_2,loot,0,,,,,,,,,
boots19_4,loot,0,,,,,,,,,
boots19_5,loot,0,,,,,,,,,
boots19_7,loot,0,,,,,,,,,
boots21,loot,0,,,,,,,,,
boots21_1,loot,0,,,,,,,,1,
boots21_2,loot,0,,,,,,,,,
boots21_3,loot,0,,,,,,,,,
boots22,loot,0,,,,,,,,,
boots22_7,loot,0,,,,,,,,,
boots23,loot,0,,,,,,,,,
boots24,loot,0,,,,,,,,,
boots25,loot,0,,,,,,,,,
exo1,gear,0,,,,,,,,,
exo1_1,loot,0,,,,,,,,,
exo1_2,loot,0,,,,,,,,,
exo1_3,loot,0,,,,,,,,,
exo1_4,loot,0,,,,,,,,,
exo1_5,loot,0,,,,,,,,,
exo1_6,loot,0,,,,,,,,,
exo1_7,loot,0,,,,,,,,,
exo1_8,loot,0,,,,,,,,,
exo1_9,loot,0,,,,,,,,,
exo1_10,loot,0,,,,,,,,,
exo1_11,loot,0,,,,,,,,,
exo1_12,loot,0,,,,,,,,,
exo1_13,loot,0,ch_sniper_kill_1,,,,,,,,
exo1_14,gear,0,,,,,,,,,
exo1_15,loot,0,,,,,,,,,
exo1_16,loot,0,ch_daily_30,,,,,,,,
exo1_17,loot,0,ch_killer_mastery_1,,,,,,,,
exo1_18,loot,0,,,,,,,,,
exo1_19,loot,0,,,,,,,,,
exo1_20,loot,0,,,,,,,,,
exo1_21,loot,0,,,,,,,,,
exo1_22,loot,0,,,,,,,,,
exo1_23,loot,0,,,,,,,,,
exo1_24,loot,0,,,,,,,PremMagma,,
exo1_25,loot,0,,,,,,,PremNanoTech,,
exo1_26,loot,0,,,,,,,PremLightning,,
exo1_27,loot,0,,,,,,,PremHide,,
exo2,gear,0,,,,,,,,,
exo3,loot,0,,,,,,,,,
exo3_1,loot,0,,,,,,,,,
exo3_2,loot,0,,,,,,,,,
exo3_3,loot,0,,,,,,,,,
exo3_4,loot,0,,,,,,,,,
exo3_5,loot,0,,,,,,,,,
exo4,loot,0,,,,,,,,,
exo4_1,loot,0,,,,,,,,,
exo4_2,loot,0,,,,,,,,,
exo4_3,loot,0,,,,,,,,,
exo5,loot,0,,,,,,,,,
exo5_1,loot,0,,,,,,,,,
exo5_2,loot,0,,,,,,,,,
exo5_3,loot,0,ch_killer_merciless_1,,,,,,,,
exo5_4,loot,0,,,,,,,,,
exo5_5,loot,0,,,,,,,,,
exo9,loot,0,ch_camo_mastery_1,,,,,,,,
exo10,loot,0,,,,,,,,,
exo10_1,loot,0,,,,,,,,,
exo10_2,loot,0,,,,,,,,,
exo10_3,loot,0,ch_weapon_kill_mastery_1,,,,,,,,
exo10_4,loot,0,,,,,,,,,
exo10_5,loot,0,,,,,,,,,
exo10_6,loot,0,,,,,,,,,
exo10_7,loot,0,,,,,,,,,
exo10_8,loot,0,,,,,,,,,
exo10_9,loot,0,,,,,,,,,
exo10_10,loot,0,,,,,,,,,
exo10_11,loot,0,,,,,,,,,
exo10_12,loot,0,,,,,,,,,
exo10_13,loot,0,,,,,,,,,
exo10_14,loot,0,,,,,,,,,
exo10_15,loot,0,,,,,,,,,
exo10_16,loot,0,,,,,,,,,
exo10_17,loot,0,,,,,,,,,
exo10_19,loot,0,,,,,,,,,
exo10_20,loot,0,,,,,,,,,
exo11,loot,0,,,,,,,,,
exo11_1,loot,0,,,,,,,,,
exo11_2,loot,0,ch_exomech_mastery_1,,,,,,,,
exo11_3,loot,0,,,,,,,,,
exo11_4,loot,0,,,,,,,,,
exo11_5,loot,0,,,,,,,,,
exo11_6,loot,0,,,,,,,,,
exo11_7,loot,0,,,,,,,,,
exo11_8,loot,0,,,,,,,,,
exo11_9,loot,0,,,,,,,,,
exo11_10,loot,0,,,,,,,,,
exo12,loot,0,,,,,,,,,
exo13,loot,0,,,,,,,,,
exo14,loot,0,,,,,,,SteamPunkExo,,
exo14_1,loot,0,,,,,,,BaliMaskExo,,
exo14_2,loot,0,,,,,,,,,
exo15,loot,0,,,,,,,FlagsUsaExo,,
exo15_1,loot,0,,,,,,,FlagsAutExo,,
exo15_2,loot,0,,,,,,,FlagsAusExo,,
exo15_3,loot,0,,,,,,,FlagsBraExo,,
exo15_4,loot,0,,,,,,,FlagsCanExo,,
exo15_5,loot,0,,,,,,,FlagsColExo,,
exo15_6,loot,0,,,,,,,FlagsFraExo,,
exo15_7,loot,0,,,,,,,FlagsDeuExo,,
exo15_8,loot,0,,,,,,,FlagsIrlExo,,
exo15_9,loot,0,,,,,,,FlagsItaExo,,
exo15_10,loot,0,,,,,,,FlagsJapExo,,
exo15_13,loot,0,,,,,,,FlagsNldExo,,
exo15_14,loot,0,,,,,,,FlagsNzlExo,,
exo15_15,loot,0,,,,,,,FlagsPorExo,,
exo15_17,loot,0,,,,,,,,,
exo15_18,loot,0,,,,,,,FlagsEspExo,,
exo15_20,loot,0,,,,,,,FlagsGrbExo,,
exo15_21,loot,0,,,,,,,FlagsArgExo,,
exo16,loot,0,,,,,,,PandaExo,,
exo16_1,loot,0,,,,,,,BikerClassicExo,,
exo16_2,loot,0,,,,,,,,,
exo16_3,loot,0,,,,,,,,,
exo16_4,loot,0,,,,,,,,,
exo16_5,loot,0,,,,,,,,,
exo16_6,loot,0,,,,,,,,,
exo16_7,loot,0,,,,,,,,,
exo17,loot,0,,,,,,,,,
exo17_1,loot,0,,,,,,,,,
exo17_2,loot,0,,,,,,,,,
exo17_3,loot,0,,,,,,,,,
exo18,loot,0,,,,,,,CoDChamps,,
exo19,loot,0,,,,,,,,,
exo20,loot,0,,,,,,,,,
exo20_1,loot,0,,,,,,,,,
exo21,loot,0,,,,,,,,,
exo22,loot,0,,,,,,,,,
exo22_1,loot,0,,,,,,,,,
exo22_2,loot,0,,,,,,,,,
exo22_3,loot,0,,,,,,,,,
exo23,loot,0,,,,,,,,,
exo23_1,loot,0,,,,,,,,,
exo23_2,loot,0,,,,,,,,,
exo24,loot,0,,,,,,,,,
exo25,loot,0,,,,,,,,,
exo25_1,loot,0,,,,,,,,,
exo26,loot,0,,,,,,,,,
exo26_1,loot,0,,,,,,,,,
exo27,loot,0,,,,,,,,,
exo27_1,loot,0,,,,,,,,,
exo28,loot,0,,,,,,,,,
exo29,loot,0,,,,,,,,,
exo29_1,loot,0,,,,,,,,,
exo30,loot,0,,,,,,,,,
exo31,loot,0,,,,,,,,,
exo32,loot,0,,,,,,,,,
exo33,loot,0,,,,,,,,,
exo34,loot,0,,,,,,,,,
exo35,loot,0,,,,,,,,,
exo36,loot,0,,,,,,,,,
exo37,loot,0,,,,,,,,,
eye0,gear,0,,,,,,,,,
eye1,gear,0,,,,,,,,,
eye2,loot,0,,,,,,,,,
eye3,loot,0,,,,,,,,,
eye4,gear,0,,,,,,,,,
eye5,loot,0,,,,,,,,,
eye5_1,loot,0,,,,,,,,,
eye5_2,loot,0,,,,,,,,,
eye5_3,loot,0,,,,,,,,,
eye6,loot,0,,,,,,,,,
eye7,loot,0,,,,,,,,,
eye8,loot,0,,,,,,,,,
eye9,loot,0,,,,,,,,,
eye9_1,loot,0,,,,,,,,,
eye9_2,loot,0,,,,,,,,,
eye9_3,loot,0,,,,,,,,,
eye9_4,loot,0,,,,,,,,,
eye9_5,loot,0,,,,,,,,,
eye9_6,loot,0,,,,,,,,,
eye10,loot,0,,,,,,,,,
eye11,loot,0,,,,,,,,,
eye12,loot,0,,,,,,,,,
gear1,gear,0,,,,,,,,,
gear1_1,loot,0,,,,,,,,,
gear1_2,loot,0,,,,,,,,,
gear1_3,loot,0,,,,,,,,,
gear1_4,loot,0,,,,,,,,,
gear1_5,loot,0,,,,,,,,,
gear1_6,loot,0,,,,,,,,,
gear1_7,loot,0,,,,,,,,,
gear2,loot,0,,,,,,,,,
gear2_1,loot,0,,,,,,,,,
gear3,gear,0,,,,,,,,,
gear3_1,loot,0,,,,,,,,,
gear3_2,loot,0,,,,,,,,,
gear3_3,loot,0,,,,,,,,,
gear3_4,loot,0,,,,,,,,,
gear3_5,loot,0,,,,,,,,,
gear4,loot,0,,,,,,,,,
gear4_1,loot,0,ch_camo_mastery_ar_1,,,,,,,,
gear4_2,loot,0,ch_killer_blood_1,,,,,,,,
gear4_3,loot,0,,,,,,,,,
gear4_4,loot,0,,,,,,,,,
gear4_5,loot,0,,,,,,,,,
gear4_6,loot,0,,,,,,,,,
gear4_7,loot,0,,,,,,,,,
gear5,gear,0,,,,,,,,,
gear5_1,loot,0,,,,,,,,,
gear5_2,loot,0,,,,,,,,,
gear5_3,loot,0,ch_ar_kill_1,,,,,,,,
gear5_4,loot,0,ch_daily_26,,,,,,,,
gear5_5,loot,0,,,,,,,,,
gear7,loot,0,,,,,,,,,
gear7_1,loot,0,,,,,,,,,
gear7_2,loot,0,,,,,,,,,
gear8,loot,0,,,,,,,,,
gear8_1,loot,0,,,,,,,,,
gear8_2,loot,0,,,,,,,,,
gear15,loot,0,,,,,,,,,
gear16,loot,0,,,,,,,,,
gear16_1,loot,0,,,,,,,,,
gear16_2,loot,0,,,,,,,,,
gear16_3,loot,0,,,,,,,,,
gear16_4,loot,0,,,,,,,,,
gear17,loot,0,,,,,,,,,
gear18,loot,0,,,,,,,,,
gear18_1,loot,0,,,,,,,,,
gear18_2,loot,0,,,,,,,,,
gear18_3,loot,0,ch_ar_kill_5,,,,,,,,
gear18_4,loot,0,,,,,,,,,
gear18_5,loot,0,,,,,,,,,
gear19,loot,0,,,,,,,,,
gear19_1,loot,0,,,,,,,,,
gear19_2,loot,0,,,,,,,,,
gear19_3,loot,0,,,,,,,,,
gear19_4,loot,0,,,,,,,,,
gear19_5,loot,0,,,,,,,,,
gear19_6,loot,0,,,,,,,,,
gear19_7,loot,0,,,,,,,,,
gear20,loot,0,,,,,,,,,
gear20_1,loot,0,,,,,,,,,
gear21,loot,0,,,,,,,,,
gear21_1,loot,0,,,,,,,,,
gear21_2,loot,0,,,,,,,,,
gear21_3,loot,0,,,,,,,,,
gear21_4,loot,0,,,,,,,,,
gear22,loot,0,,,,,,,,,
gear23,loot,0,,,,,,,,,
gear24,loot,0,,,,,,,,,
