shoes,11,10,0,13,LOOT_PRE_ORDER4,s1_cao_image_boot_07a,0x6A0000D,5,,,
shoes,12,11,0,14,LOOT_JACK_BOOTS,s1_cao_image_boot_16a,0x6A0000E,1,,,
shoes,13,12,0,15,LOOT_COWBOY_BOOTS,s1_cao_image_boots_17,0x6A0000F,3,,,
shoes,14,13,0,16,LOOT_HAZMAT_BOOTS,s1_cao_image_boots_05,0x6A00010,5,,,
shoes,16,15,0,18,LOOT_X-RAY_BOOTS,s1_cao_image_boots_marine,0x6A00012,1,,,
shoes,17,16,0,19,LOOT_THERMAL_BOOTS,s1_cao_image_boots_thermal,0x6A00013,3,,,
shoes,18,17,0,20,LOOT_LUCHADOR_BOOTS,s1_cao_image_boots_10a_1,0x6A00014,7,,,
shoes,19,18,0,21,LOOT_DESERT_RAT_BOOTS,s1_cao_image_boots_18,0x6A00015,,,,
shoes,20,19,0,22,LOOT_UDT_BOOTS,s1_cao_image_boots_13,0x6A00016,,,,
shoes,21,20,0,23,LOOT_GINGERBREAD_BOOTS,s1_cao_image_boots_05x,0x6A00017,,,,
exo,1,0,0,1,LOOT_SENTINEL_EXO,s1_cao_image_exo_sentinel_a,0x6B00001,27,,,
exo,2,1,0,2,LOOT_ELITE_EXO_PLACEHOLDER,s1_cao_image_exo_06,0x6B00002,19,,,
exo,3,2,0,3,LOOT_MARINE_EXO,s1_cao_image_exo_04,0x6B00003,10,,,
exo,4,3,0,4,LOOT_PMC_EXO_PLACEHOLDER,s1_cao_image_exo_sentinel_a_24,0x6B00004,,,,
exo,5,4,0,5,LOOT_ATLAS_EXO,s1_cao_image_exo_atlas,0x6B00005,,,,
exo,6,5,0,6,LOOT_RED_BARON_EXO,s1_cao_image_exo_05,0x6B00006,5,,,
exo,7,6,0,7,LOOT_CLOTH_EXO,s1_cao_image_exo_pmc,0x6B00007,3,,,
exo,8,7,0,8,LOOT_PMC_EXO_2,s1_cao_image_exo_08,0x6B00008,5,,,
exo,9,8,0,9,LOOT_STEAMPUNK_EXO,s1_cao_image_exo_10,0x6B00009,2,,,
exo,10,9,0,10,LOOT_FLAG_EXO,s1_cao_image_exo_flag_21,0x6B0000A,17,,,
exo,11,10,0,11,LOOT_PANDA_EXO,s1_cao_image_exo_09,0x6B0000B,7,,,
exo,12,11,0,12,LOOT_COWBOY_EXO,s1_cao_image_exo_11,0x6B0000C,,,,
exo,13,12,0,13,LOOT_SURFER_EXO,s1_cao_image_exo_13,0x6B0000D,,,,
exo,14,13,0,14,LOOT_TREE_EXO,s1_cao_image_exo_12,0x6B0000E,3,,,
exo,15,14,0,15,LOOT_CHAMPIONSHIP_EXO,s1_cao_image_exo_04g,0x6B0000F,,,,
exo,16,15,0,16,LOOT_ENLIGHTENED_EXO,s1_cao_image_exo_05_2,0x6B00010,,,,
exo,17,16,0,17,LOOT_HAZMAT_EXO,s1_cao_image_exo_14,0x6B00011,1,,,
exo,18,17,0,18,LOOT__PUNK_EXO,s1_cao_image_exo_16,0x6B00012,,,,
exo,19,18,0,19,LOOT_FIREFIGHTER_EXO,s1_cao_image_exo_15,0x6B00013,3,,,
exo,20,19,0,20,LOOT_LUCHADOR_EXO,s1_cao_image_exo_17,0x6B00014,2,,,
exo,21,20,0,21,LOOT_CAMO_EXO,s1_cao_image_exo_06d,0x6B00015,,,,
exo,22,21,0,22,LOOT_SENTINEL_HALO_EXO,s1_cao_image_exo_18,0x6B00016,1,,,
exo,23,22,0,23,LOOT_TRAPPER_EXO,s1_cao_image_exo_19,0x6B00017,1,,,
exo,24,23,0,24,LOOT_ROCKET_EXO,s1_cao_image_exo_20,0x6B00018,1,,,
exo,25,24,0,25,LOOT_2015_COD_CHAMPS_EXO,s1_cao_image_exo_03den,0x6B00019,,,,
exo,26,25,0,26,LOOT_CONQUISTADOR_EXO,s1_cao_image_exo_21,0x6B0001A,1,,,
exo,27,26,0,27,LOOT_SHORTWAVE_EXO,s1_cao_image_exo_22,0x6B0001B,,,,
exo,28,27,0,28,LOOT_ROBOT_EXO,s1_cao_image_exo_20,0x6B0001C,,,,
exo,29,28,0,29,LOOT_UDT_EXO,s1_cao_image_exo_24,0x6B0001D,,,,
exo,30,29,0,30,LOOT_BANK_ROBBER_EXO,s1_cao_image_exo_25,0x6B0001E,,,,
exo,31,30,0,31,LOOT_RAIDER_EXO,s1_cao_image_exo_26,0x6B0001F,,,,
exo,32,31,0,32,LOOT_GINGERBREAD_EXO,s1_cao_image_exo_27x,0x6B00020,,,,
exo,33,32,0,33,LOOT_COMMANDO_EXO,s1_cao_image_exo_28,0x6B00021,,,,
exo,34,33,0,34,LOOT_ASTRONAUT_EXO,s1_cao_image_exo_14_2,0x6B00022,,,,
